algorithm,alpha,lr,rho,mean_final_F,std_final_F,mean_gap,mean_dist,mean_gradnorm,mean_sharpness_gap,divergence_rate,mean_wall_time_s,n_seeds
atlas,2.0,0.005,0.05,0.09804355204105372,0.0009695865888364317,0.09495626287534831,10.803834915161133,0.01015062537044282,-0.00020443797111508003,0.0,3.6568081378936768,5
atlas,2.0,0.005,0.1,0.09804380238056178,0.0009695922549201968,0.09495651321485635,10.803851318359374,0.01015064027160402,-0.00029679536819452,0.0,3.5495627403259276,5
atlas,2.0,0.01,0.01,0.15941531062126155,0.002335805065057803,0.1563280214555561,16.818251037597655,0.01090714782476422,-6.90549612045288e-05,0.0,3.485517072677612,5
atlas,2.0,0.01,0.02,0.15941535532474513,0.002335799732423202,0.15632806615903974,16.81825370788574,0.01090714782476422,-0.00013502538204186,0.0,3.452198553085327,5
atlas,2.0,0.01,0.05,0.15941552817821497,0.0023358067934469958,0.15632823901250953,16.818264389038085,0.01090714950114484,-0.00031511187553398,0.0,3.7287476539611815,5
atlas,2.0,0.01,0.1,0.15941586196422572,0.002335807281244032,0.1563285727985203,16.818286514282228,0.01090715266764158,-0.0005559235811232801,0.0,4.029524803161621,5
atlas,2.0,0.02,0.01,0.3159394800662994,0.0053000729697640515,0.312852190900594,30.79625701904297,0.012377886660397,-8.836388587950504e-05,0.0,3.6771377086639405,5
atlas,2.0,0.02,0.02,0.3159395754337311,0.005300080316468605,0.3128522862680256,30.79626121520996,0.01237788740545508,-0.00017479062080378,0.0,3.317903757095337,5
atlas,2.0,0.02,0.05,0.3159398078918457,0.0053000504308231946,0.3128525187261402,30.796275329589843,0.01237787511199708,-0.00042237043380731996,0.0,2.8905510902404785,5
atlas,2.0,0.02,0.1,0.3159402787685394,0.005300066737481465,0.312852989602834,30.79630355834961,0.012377905473113,-0.0007966816425323001,0.0,2.5925039768218996,5
atlas,2.0,0.05,0.01,0.9366073250770569,0.018921682340426457,0.9335200359113515,74.80072479248047,0.01671799123287196,-0.00012447834014888,0.0,2.262124252319336,5
atlas,2.0,0.05,0.02,0.9366075038909912,0.01892174248001306,0.9335202147252858,74.80073699951171,0.0167179927229881,-0.00024799108505244,0.0,2.2654064655303956,5
atlas,2.0,0.05,0.05,0.9366080403327942,0.01892172173717181,0.9335207511670888,74.80076293945312,0.0167179953306913,-0.0006119608879089,0.0,2.3246676445007326,5
atlas,2.0,0.05,0.1,0.93660888671875,0.018921759489215012,0.9335215975530445,74.80081024169922,0.0167180001735687,-0.0011981844902038,0.0,2.317214250564575,5
atlas_random,1.2,0.005,0.01,0.10584025681018824,0.005313066842047172,0.10275296764448283,11.590371894836426,0.01026147194206712,5.34951686859131e-07,0.0,2.466997575759888,5
atlas_random,1.2,0.005,0.02,0.10584025830030437,0.0053130644320425,0.10275296913459894,11.590371894836426,0.01026144754141566,1.1473894119262695e-06,0.0,2.417462635040283,5
atlas_random,1.2,0.005,0.05,0.10584025681018824,0.005313066842047169,0.10275296764448283,11.590372085571289,0.01026147194206712,3.509223461151123e-06,0.0,2.4365847587585447,5
atlas_random,1.2,0.005,0.1,0.10584025681018824,0.005313066842047172,0.10275296764448283,11.590372276306152,0.010261428728699661,9.159743785858155e-06,0.0,2.4138104915618896,5
atlas_random,1.2,0.01,0.01,0.1796722441911697,0.013926267370077653,0.17658495502546426,18.745909881591796,0.01111474316567178,2.920627593994141e-07,0.0,2.4361941814422607,5
atlas_random,1.2,0.01,0.02,0.17967224717140193,0.01392626267391885,0.17658495800569649,18.745909881591796,0.01111474297940728,6.437301635742188e-07,0.0,2.4397223472595213,5
atlas_random,1.2,0.01,0.05,0.17967224121093744,0.013926264527601437,0.176584952045232,18.745910263061525,0.01111474316567178,1.9937753677368166e-06,0.0,2.902520847320557,5
atlas_random,1.2,0.01,0.1,0.17967224121093744,0.013926256988968707,0.176584952045232,18.745909881591796,0.01111474316567178,5.409121513366699e-06,0.0,3.180424118041992,5
atlas_random,1.2,0.02,0.01,0.36540619730949403,0.034031814773894345,0.36231890814378853,34.91576919555664,0.01277781389653678,-1.7881393432617187e-08,0.0,3.277012252807617,5
atlas_random,1.2,0.02,0.02,0.36540619730949403,0.034031814773894345,0.36231890814378853,34.91577033996582,0.01277781389653678,4.1723251342773435e-08,0.0,3.1454747200012205,5
atlas_random,1.2,0.02,0.05,0.36540619730949403,0.034031814773894345,0.36231890814378853,34.91577033996582,0.01277781371027226,3.993511199951172e-07,0.0,2.805652046203613,5
atlas_random,1.2,0.02,0.1,0.3654061913490295,0.03403180917627239,0.3623189021833241,34.91576919555664,0.01277781371027226,1.6570091247558594e-06,0.0,2.826859188079834,5
atlas_random,1.2,0.05,0.01,1.1093989133834838,0.12704098280018764,1.1063116242177784,85.00739898681641,0.01770974509418004,-3.0994415283203126e-07,0.0,3.08078293800354,5
atlas_random,1.2,0.05,0.02,1.1093989133834838,0.12704098280018764,1.1063116242177784,85.00740051269531,0.0177097458392381,-5.722045898437499e-07,0.0,3.1367900371551514,5
atlas_random,1.2,0.05,0.05,1.1093989133834838,0.1270409828001876,1.1063116242177784,85.00740051269531,0.0177097458392381,-1.2874603271484376e-06,0.0,3.22963433265686,5
atlas_random,1.2,0.05,0.1,1.109398889541626,0.12704101532453757,1.1063116003759206,85.00739898681641,0.01770974546670906,-1.9669532775878906e-06,0.0,3.2093645572662353,5
atlas_random,1.6,0.005,0.01,0.10182082504034036,0.0024169005934521863,0.09873353587463493,11.188100433349609,0.0102016253396868,9.834766387939449e-08,0.0,3.0987447261810304,5
atlas_random,1.6,0.005,0.02,0.10182082355022423,0.0024168990020409014,0.09873353438451882,11.188100242614746,0.0102016253396868,2.86102294921875e-07,0.0,3.201968955993652,5
atlas_random,1.6,0.005,0.05,0.10182082504034036,0.002416900593452187,0.09873353587463493,11.188100242614746,0.0102016253396868,1.3798475265502929e-06,0.0,3.0665616035461425,5
atlas_random,1.6,0.005,0.1,0.10182082653045647,0.002416899188347497,0.09873353736475106,11.188100242614746,0.01020162552595132,5.0336122512817385e-06,0.0,2.9767155170440676,5
atlas_random,1.6,0.01,0.01,0.16934274137020106,0.006257157852072931,0.16625545220449564,17.7769775390625,0.0110004805028438,-1.7881393432617188e-07,0.0,2.4862999439239504,5
atlas_random,1.6,0.01,0.02,0.16934273838996883,0.0062571549524565034,0.1662554492242634,17.776977920532225,0.01100048068910832,-2.86102294921875e-07,0.0,2.820078897476196,5
atlas_random,1.6,0.01,0.05,0.16934274137020106,0.006257157852072933,0.16625545220449564,17.77697868347168,0.01100048031657928,-2.8014183044433595e-07,0.0,2.6647061347961425,5
atlas_random,1.6,0.01,0.1,0.16934274137020106,0.0062571499909397825,0.16625545220449564,17.776978302001954,0.01100048013031476,8.404254913330078e-07,0.0,2.8366742610931395,5
atlas_random,1.6,0.02,0.01,0.34032675027847287,0.014981543034696718,0.3372394611127675,32.862187194824216,0.01257720608264204,-6.79492950439453e-07,0.0,2.645008945465088,5
atlas_random,1.6,0.02,0.02,0.34032675027847287,0.014981543034696718,0.3372394611127675,32.86218681335449,0.012577205710112999,-1.3232231140136718e-06,0.0,2.8775614738464355,5
atlas_random,1.6,0.02,0.05,0.3403267562389373,0.01498153670300898,0.33723946707323194,32.86218757629395,0.012577205710112999,-2.9981136322021483e-06,0.0,2.9281539916992188,5
atlas_random,1.6,0.02,0.1,0.34032675027847287,0.014981543034696718,0.3372394611127675,32.862187194824216,0.012577205710112999,-5.072355270385742e-06,0.0,2.8396378993988036,5
atlas_random,1.6,0.05,0.01,1.021006417274475,0.05636556910249198,1.0179191281087696,79.90993194580078,0.01721174642443652,-1.2636184692382812e-06,0.0,2.5934354305267333,5
atlas_random,1.6,0.05,0.02,1.0210063934326172,0.056365546087261575,1.0179191042669118,79.90993041992188,0.01721174679696556,-2.467632293701172e-06,0.0,2.7970082759857178,5
atlas_random,1.6,0.05,0.05,1.021006417274475,0.056365507454028026,1.0179191281087696,79.90992889404296,0.01721174679696556,-6.008148193359375e-06,0.0,2.6161633491516114,5
atlas_random,1.6,0.05,0.1,1.021006429195404,0.05636555635301938,1.0179191400296985,79.90993194580078,0.01721174642443652,-1.1479854583740234e-05,0.0,2.525886297225952,5
atlas_random,2.0,0.005,0.01,0.09804340153932568,0.0009695844730032822,0.09495611237362021,10.803826141357423,0.01015060264617198,2.250075340270996e-07,0.0,2.4498547554016112,5
atlas_random,2.0,0.005,0.02,0.0980434030294418,0.0009695818442904922,0.09495611386373634,10.803826332092285,0.01015060264617198,5.304813385009766e-07,0.0,2.424426555633545,5
atlas_random,2.0,0.005,0.05,0.09804340600967404,0.0009695787920455552,0.09495611684396858,10.803826141357423,0.01015060245990746,1.9937753677368166e-06,0.0,2.4561648845672606,5
atlas_random,2.0,0.005,0.1,0.09804340898990628,0.0009695823918434443,0.0949561198242008,10.803826141357423,0.01015060264617198,6.385147571563721e-06,0.0,2.495738649368286,5
atlas_random,2.0,0.01,0.01,0.15941527783870693,0.002335802637234403,0.1563279886730015,16.818249130249022,0.01090714726597066,-3.933906555175781e-07,0.0,2.4915024757385256,5
atlas_random,2.0,0.01,0.02,0.15941527485847468,0.0023357992447196993,0.15632798569276923,16.818248748779297,0.01090714726597066,-7.301568984985352e-07,0.0,2.543972539901733,5
atlas_random,2.0,0.01,0.05,0.15941527187824245,0.002335801184815018,0.156327982712537,16.81824951171875,0.01090714745223518,-1.3887882232666016e-06,0.0,2.421316385269165,5
atlas_random,2.0,0.01,0.1,0.15941527187824245,0.0023358043656396548,0.156327982712537,16.818249893188476,0.01090714726597066,-1.2129545211791993e-06,0.0,2.4139244079589846,5
atlas_random,2.0,0.02,0.01,0.3159394264221191,0.00530005846890617,0.3128521372564137,30.79625358581543,0.012377885915338921,-8.821487426757813e-07,0.0,2.3872167110443114,5
atlas_random,2.0,0.02,0.02,0.3159394264221191,0.00530005846890617,0.3128521372564137,30.796253204345703,0.012377885915338921,-1.6987323760986328e-06,0.0,2.348358488082886,5
atlas_random,2.0,0.02,0.05,0.3159394204616547,0.005300067777801669,0.3128521312959492,30.79625244140625,0.01237788610160344,-3.9637088775634766e-06,0.0,2.419812536239624,5
atlas_random,2.0,0.02,0.1,0.31593942046165463,0.0053000504308232405,0.31285213129594924,30.796253967285157,0.01237788610160344,-6.9499015808105465e-06,0.0,2.5072105884552003,5
atlas_random,2.0,0.05,0.01,0.9366071701049805,0.01892179156014008,0.9335198809392751,74.80071716308593,0.01671799086034294,-1.430511474609375e-06,0.0,2.683117485046387,5
atlas_random,2.0,0.05,0.02,0.9366071939468383,0.018921704727973405,0.9335199047811329,74.80071716308593,0.01671799086034294,-2.956390380859375e-06,0.0,2.9399556636810305,5
atlas_random,2.0,0.05,0.05,0.9366071701049805,0.018921725820392518,0.9335198809392751,74.80071868896485,0.01671799086034294,-7.224082946777344e-06,0.0,2.524088478088379,5
atlas_random,2.0,0.05,0.1,0.9366072058677674,0.01892174123174897,0.9335199167020619,74.80071716308593,0.01671799086034294,-1.392364501953125e-05,0.0,2.6707081317901613,5
atlas_raw,1.2,0.005,0.01,0.10584025681018824,0.005313066842047167,0.10275296764448283,11.590371894836426,0.0102614717558026,-3.5464763641357423e-07,0.0,2.8154465675354006,5
atlas_raw,1.2,0.005,0.02,0.10584025681018824,0.005313066842047167,0.10275296764448283,11.590372085571289,0.01026147194206712,-6.303191184997558e-07,0.0,3.006870174407959,5
atlas_raw,1.2,0.005,0.05,0.10584025681018824,0.005313066842047167,0.10275296764448283,11.590372085571289,0.01026147194206712,-7.778406143188477e-07,0.0,2.885100173950195,5
atlas_raw,1.2,0.005,0.1,0.10584025681018824,0.005313066842047167,0.10275296764448283,11.5903715133667,0.0102614717558026,1.0401010513305664e-06,0.0,3.028774356842041,5
atlas_raw,1.2,0.01,0.01,0.17967223823070522,0.013926261685127833,0.17658494906499977,18.745909881591796,0.01111474297940728,-1.996755599975586e-07,0.0,2.762748384475708,5
atlas_raw,1.2,0.01,0.02,0.1796722441911697,0.013926260043892425,0.17658495502546426,18.745909881591796,0.01111474316567178,-3.4868717193603514e-07,0.0,2.6283697128295898,5
atlas_raw,1.2,0.01,0.05,0.1796722441911697,0.013926260043892425,0.17658495502546426,18.745909881591796,0.01111474316567178,-5.096197128295899e-07,0.0,2.6207890033721926,5
atlas_raw,1.2,0.01,0.1,0.1796722441911697,0.013926259831442469,0.17658495502546426,18.745909881591796,0.01111474316567178,4.0829181671142645e-07,0.0,2.7587244510650635,5
atlas_raw,1.2,0.02,0.01,0.36540618538856506,0.03403180357865473,0.36231889622285957,34.91576919555664,0.01277781389653678,-4.3511390686035155e-07,0.0,2.8558953762054444,5
atlas_raw,1.2,0.02,0.02,0.3654061913490295,0.03403180917627239,0.3623189021833241,34.91576919555664,0.012777813524007739,-8.642673492431641e-07,0.0,2.7190924644470216,5
atlas_raw,1.2,0.02,0.05,0.3654061913490295,0.03403180917627239,0.3623189021833241,34.91576995849609,0.01277781389653678,-1.925230026245118e-06,0.0,2.6308541774749754,5
atlas_raw,1.2,0.02,0.1,0.36540618538856506,0.03403180357865473,0.36231889622285957,34.91576995849609,0.01277781389653678,-2.855062484741211e-06,0.0,2.912426233291626,5
atlas_raw,1.2,0.05,0.01,1.109398901462555,0.1270410008594783,1.1063116122968495,85.00739898681641,0.0177097458392381,-7.033348083496094e-07,0.0,2.900150728225708,5
atlas_raw,1.2,0.05,0.02,1.109398889541626,0.1270409611761729,1.1063116003759206,85.00740203857421,0.0177097458392381,-1.430511474609375e-06,0.0,2.7668265819549562,5
atlas_raw,1.2,0.05,0.05,1.109398901462555,0.12704094311688502,1.1063116122968495,85.00740051269531,0.0177097458392381,-3.3259391784667967e-06,0.0,2.7687423706054686,5
atlas_raw,1.2,0.05,0.1,1.109398901462555,0.12704100085947825,1.1063116122968495,85.00740203857421,0.01770974546670906,-6.020069122314453e-06,0.0,2.6950192928314207,5
atlas_raw,1.6,0.005,0.01,0.10182082504034036,0.002416900593452188,0.09873353587463493,11.188100433349609,0.0102016253396868,-5.811452865600586e-08,0.0,2.5936585903167724,5
atlas_raw,1.6,0.005,0.02,0.10182082504034036,0.0024169004994100893,0.09873353587463493,11.188100242614745,0.0102016253396868,-4.917383193969726e-08,0.0,2.4715038299560548,5
atlas_raw,1.6,0.005,0.05,0.10182082504034036,0.002416900687505773,0.09873353587463493,11.188100433349609,0.0102016253396868,4.023313522338867e-07,0.0,2.616076421737671,5
atlas_raw,1.6,0.005,0.1,0.10182082951068872,0.002416902371168788,0.0987335403449833,11.188100242614746,0.0102016253396868,3.0457973480224606e-06,0.0,2.7225032806396485,5
atlas_raw,1.6,0.01,0.01,0.16934273838996883,0.006257162813592287,0.16625544922426339,17.776978302001954,0.01100048013031476,-4.0531158447265624e-07,0.0,2.6336103439331056,5
atlas_raw,1.6,0.01,0.02,0.1693427354097366,0.006257160907881749,0.16625544624403116,17.776977920532225,0.01100048031657928,-7.450580596923828e-07,0.0,2.789817190170288,5
atlas_raw,1.6,0.01,0.05,0.1693427354097366,0.006257159913976394,0.16625544624403116,17.776977920532225,0.01100048031657928,-1.4245510101318359e-06,0.0,2.8657700538635256,5
atlas_raw,1.6,0.01,0.1,0.16934273838996883,0.006257162813592287,0.16625544922426339,17.776977920532225,0.0110004805028438,-1.5825033187866211e-06,0.0,2.737022590637207,5
atlas_raw,1.6,0.02,0.01,0.3403267383575439,0.01498153504041814,0.3372394491918385,32.86218757629395,0.012577205896377518,-4.5299530029296883e-07,0.0,2.522116470336914,5
atlas_raw,1.6,0.02,0.02,0.34032674431800836,0.01498152870873294,0.33723945515230297,32.86218681335449,0.012577205896377518,-9.000301361083984e-07,0.0,2.6647313594818116,5
atlas_raw,1.6,0.02,0.05,0.3403267562389373,0.01498153670300898,0.33723946707323194,32.86218757629395,0.012577205710112999,-1.984834671020508e-06,0.0,2.89953236579895,5
atlas_raw,1.6,0.02,0.1,0.34032675027847287,0.014981532705865573,0.3372394611127675,32.86218681335449,0.01257720608264204,-3.057718276977539e-06,0.0,2.843941593170166,5
atlas_raw,1.6,0.05,0.01,1.021006417274475,0.056365507454028026,1.0179191281087696,79.90993041992188,0.01721174679696556,-6.67572021484375e-07,0.0,2.899060010910034,5
atlas_raw,1.6,0.05,0.02,1.021006441116333,0.05636553046926158,1.0179191519506277,79.90993194580078,0.01721174642443652,-1.3113021850585938e-06,0.0,3.334966707229614,5
atlas_raw,1.6,0.05,0.05,1.021006441116333,0.05636553046926158,1.0179191519506277,79.90993041992188,0.01721174642443652,-3.0994415283203125e-06,0.0,3.0251495361328127,5
atlas_raw,1.6,0.05,0.1,1.021006464958191,0.056365553484536174,1.0179191757924855,79.90993194580078,0.01721174679696556,-5.686283111572266e-06,0.0,2.9101927280426025,5
atlas_raw,2.0,0.005,0.01,0.09804340749979015,0.0009695783685203503,0.09495611833408471,10.803826141357423,0.01015060245990748,-2.056360244750977e-07,0.0,2.9442179679870604,5
atlas_raw,2.0,0.005,0.02,0.09804340451955793,0.0009695792155820236,0.09495611535385245,10.803825759887696,0.01015060245990748,-3.218650817871094e-07,0.0,2.882052946090698,5
atlas_raw,2.0,0.005,0.05,0.09804340600967404,0.0009695810833449346,0.09495611684396857,10.803826332092285,0.01015060245990748,-9.238719940185543e-08,0.0,2.971726894378662,5
atlas_raw,2.0,0.005,0.1,0.09804341346025465,0.0009695832885166957,0.09495612429454917,10.803826332092285,0.01015060264617198,2.1517276763916012e-06,0.0,2.9531205177307127,5
atlas_raw,2.0,0.01,0.01,0.15941527485847468,0.0023357992447197045,0.15632798569276923,16.818250274658205,0.01090714726597066,-4.0531158447265624e-07,0.0,2.925390434265137,5
atlas_raw,2.0,0.01,0.02,0.15941527485847468,0.002335804577331649,0.15632798569276923,16.818249130249022,0.01090714745223518,-7.390975952148438e-07,0.0,2.906869983673096,5
atlas_raw,2.0,0.01,0.05,0.15941527485847468,0.0023357992447196967,0.15632798569276923,16.818249893188476,0.0109071476384997,-1.2785196304321289e-06,0.0,2.9833209991455076,5
atlas_raw,2.0,0.01,0.1,0.15941528379917141,0.0023358012591577957,0.15632799463346597,16.818249893188476,0.01090714391320938,-1.055002212524414e-06,0.0,2.9417339324951173,5
atlas_raw,2.0,0.02,0.01,0.3159394025802612,0.005300052969145356,0.31285211341455577,30.79625244140625,0.01237788628786796,-3.218650817871094e-07,0.0,2.953205966949463,5
atlas_raw,2.0,0.02,0.02,0.31593942046165463,0.005300051122171353,0.31285213129594924,30.79625244140625,0.01237788610160344,-6.496906280517578e-07,0.0,2.9273973941802978,5
atlas_raw,2.0,0.02,0.05,0.3159394145011902,0.005300077778100886,0.3128521253354847,30.796252822875978,0.01237788628786796,-1.2874603271484376e-06,0.0,2.8605420112609865,5
atlas_raw,2.0,0.02,0.1,0.3159394323825836,0.0053000644328880875,0.31285214321687815,30.79625358581543,0.01237788647413248,-1.543760299682617e-06,0.0,2.892908477783203,5
atlas_raw,2.0,0.05,0.01,0.9366071939468383,0.01892175177797869,0.9335199047811329,74.80071563720703,0.016717990487813923,-6.67572021484375e-07,0.0,2.885125494003296,5
atlas_raw,2.0,0.05,0.02,0.9366071820259094,0.018921715274167108,0.933519892860204,74.80071716308593,0.01671799086034294,-1.2516975402832031e-06,0.0,2.843025541305542,5
atlas_raw,2.0,0.05,0.05,0.9366072058677674,0.01892174123174897,0.9335199167020619,74.80071716308593,0.01671799086034294,-3.0279159545898436e-06,0.0,2.841990041732788,5
atlas_raw,2.0,0.05,0.1,0.9366071939468383,0.018921704727973405,0.9335199047811329,74.80071868896485,0.01671799086034294,-5.4478645324707035e-06,0.0,2.9142777919769287,5
fsam,1.2,0.003,0.01,1.4411064863204956,0.02692417077581376,,,,,1.0,0.29930906295776366,5
fsam,1.2,0.003,0.02,1.4411064863204956,0.026924170775813744,,,,,1.0,0.2941968917846679,5
fsam,1.2,0.003,0.05,1.4411064863204956,0.02692417077581376,,,,,1.0,0.2937621116638184,5
fsam,1.2,0.003,0.1,1.4411064863204956,0.026924170775813785,,,,,1.0,0.32280879020690917,5
fsam,1.2,0.01,0.01,1.4738996505737305,0.154788037323799,,,,,1.0,0.07348780632019039,5
fsam,1.2,0.01,0.02,1.4738996028900146,0.1547880632359008,,,,,1.0,0.07377696037292474,5
fsam,1.2,0.01,0.05,1.4738996267318725,0.15478804644117974,,,,,1.0,0.07424240112304685,5
fsam,1.2,0.01,0.1,1.4738996267318725,0.15478804644117974,,,,,1.0,0.07354478836059568,5
fsam,1.2,0.03,0.01,2.128904104232788,0.0404797304556736,,,,,1.0,0.03250308036804196,5
fsam,1.2,0.03,0.02,2.128904104232788,0.04047973045567358,,,,,1.0,0.03240218162536616,5
fsam,1.2,0.03,0.05,2.128904104232788,0.04047973045567358,,,,,1.0,0.03239173889160152,5
fsam,1.2,0.03,0.1,2.128904104232788,0.040479730455673574,,,,,1.0,0.032042646408081,5
fsam,1.2,0.1,0.01,6.055472660064697,0.08890254392946514,,,,,1.0,0.0324667930603027,5
fsam,1.2,0.1,0.02,6.055472660064697,0.08890254392946514,,,,,1.0,0.032405281066894484,5
fsam,1.2,0.1,0.05,6.055472660064697,0.08890254392946542,,,,,1.0,0.032446479797363245,5
fsam,1.2,0.1,0.1,6.055472660064697,0.08890254392946512,,,,,1.0,0.0324050903320312,5
fsam,1.6,0.003,0.01,1.290553045272827,0.018089006730521995,1.2874657561071217,96.30083312988282,0.018720399215817397,1.0728836059570312e-06,0.0,3.3387566566467286,5
fsam,1.6,0.003,0.02,1.2905530214309693,0.018089017394940815,1.2874657322652638,96.30083160400392,0.018720399215817397,2.169609069824219e-06,0.0,3.0439846515655518,5
fsam,1.6,0.003,0.05,1.2905530214309693,0.018089017394940815,1.2874657322652638,96.30083312988282,0.018720399215817418,5.53131103515625e-06,0.0,3.2150627613067626,5
